txn_key,txn_id,txn_global_id,txn_date_dim_key,txn_amount_eur,txn_original_currency,txn_credit_debit_code,txn_bene_country_key,txn_orig_country_key,acct_key,counterparty_key,acct_currency,acct_open_date_dim_key,acct_close_date_dim_key,product_key,cust_key,link_type,transaction_type_via,insert_date
1794606368,101519,15915193,122238,1000.0,Dollar,AXC0471,2009651910,-811770541,-1599339180,-1220127148,Dollar,122238,122238,,556136777,primary,online,2022-04-20
-1514062439,101520,5800129,122239,5000.0,Dollar,AXC9149,651865576,-811770541,1524437916,175806444,Dollar,122239,122239,,556136777,secondary,online,2022-04-20
703351751,101521,61433001,122240,6000.0,Dollar,AXC6143,2009651910,-1647000595,893792256,-1019063111,Dollar,122240,122240,,207644007,primary,offline,2022-04-20
808458170,101522,6891741,122241,7000.0,Dollar,AXC6032,651865576,-1647000595,1742103905,936489185,Dollar,122241,122241,,207644007,secondary,offline,2022-04-20
1306317184,101523,50026943,122242,8000.0,Dollar,AXC5844,651865576,-1647000595,-20905046,175806444,Dollar,122242,122242,,207644007,primary,offline,2022-04-20
-1905325273,101524,15787356,122243,9000.0,Dollar,AXC4464,2009651910,-1647000595,1170829763,-1019063111,Dollar,122243,122243,,207644007,primary,online,2022-04-20
611898376,101525,51867112,122244,1000.0,Dollar,AXC0107,2009651910,-1647000595,2092478401,-1220127148,Dollar,122244,122244,1491230339.0,207644007,secondary,online,2022-04-20
264472245,101526,23134551,122245,5000.0,Dollar,AXC6999,2009651910,2009651910,175441458,700911348,Dollar,122245,122245,,-1494686683,secondary,online,2022-04-20
1264942078,101527,87584451,122246,6000.0,Dollar,AXC4976,2009651910,2009651910,-1821943649,538690200,Dollar,122246,122246,-1298298882.0,-1494686683,primary,online,2022-04-20
-1264915256,101528,69263978,122247,104106.0,Dollar,AXC2730,651865576,2009651910,-1373181339,-1682572948,Dollar,122247,122247,1340448554.0,-1494686683,secondary,offline,2022-04-20
2021074150,101529,80301991,122248,6000.0,Dollar,AXC6552,-811770541,2009651910,446024664,-957345522,Dollar,122248,122248,,-1494686683,secondary,offline,2022-04-20
-1390833734,101530,3747645,122249,10005.0,Dollar,AXC4172,-1647000595,2009651910,1830711216,-1779754841,Dollar,122249,122249,,-1494686683,secondary,online,2022-04-20
-1633552791,101531,39931011,122284,8000.0,Dollar,AXC6717,2009651910,651865576,1147543614,-1220127148,Dollar,122284,122284,-1782036132.0,-1391764478,primary,offline,2022-04-20
-2027907935,101532,5875423,122285,9000.0,Dollar,AXC1217,651865576,651865576,62475064,175806444,Dollar,122285,122285,1340448554.0,-1391764478,secondary,online,2022-04-20
1414009982,101533,94011731,122286,1000.0,Dollar,AXC4768,2009651910,651865576,440406964,-1019063111,Dollar,122286,122286,,-1391764478,primary,offline,2022-04-20
-1568757616,101534,48031906,122287,5000.0,Dollar,AXC6686,651865576,651865576,1742829416,936489185,Dollar,122287,122287,,-1391764478,primary,offline,2022-04-20
-740281529,101535,38632114,122288,6000.0,Dollar,AXC6645,651865576,651865576,-2103212124,175806444,Dollar,122288,122288,-1656846950.0,-1391764478,primary,offline,2022-04-20
1409262170,101536,81842009,122289,131258.0,Dollar,AXC1564,2009651910,2009651910,2072771101,-1019063111,Dollar,122289,122289,-1782036132.0,1378281443,secondary,offline,2022-04-20
594905630,101537,16623669,122290,1000.0,Dollar,AXC0629,651865576,2009651910,1666363700,936489185,Dollar,122290,122290,-1298298882.0,1378281443,primary,offline,2022-04-20
-856430099,101538,56713547,122291,5000.0,Dollar,AXC0330,2009651910,2009651910,1093592341,700911348,Dollar,122291,122291,,1378281443,primary,offline,2022-04-20
1001426124,101539,13169139,122292,6000.0,Dollar,AXC0618,2009651910,2009651910,430052327,538690200,Dollar,122292,122292,,1378281443,primary,online,2022-04-20
1669882208,101540,24114457,122293,7000.0,Dollar,AXC5774,651865576,2009651910,-5479244,-1682572948,Dollar,122293,122293,1340448554.0,1378281443,primary,online,2022-04-20
-504878399,101541,71290848,122294,8000.0,Dollar,AXC1495,-811770541,2009651910,-1561252094,-957345522,Dollar,122294,122294,,1838197,secondary,offline,2022-04-20
1258781682,101542,48412456,122295,9000.0,Dollar,AXC0076,-1647000595,2009651910,896234346,-1779754841,Dollar,122295,122295,,1838197,secondary,offline,2022-04-20
-98631083,101543,59646021,122296,1000.0,Dollar,AXC2035,2009651910,2009651910,1878377954,-1220127148,Dollar,122296,122296,-1656846950.0,1838197,secondary,offline,2022-04-20
-357073392,101544,53116048,122297,5000.0,Dollar,AXC9841,651865576,2009651910,181480992,175806444,Dollar,122297,122297,,1838197,primary,offline,2022-04-20
-306152084,101545,98724000,122298,6000.0,Dollar,AXC4299,2009651910,2009651910,-77286321,-1019063111,Dollar,122298,122298,,1838197,primary,offline,2022-04-20
1939637131,101546,33484551,122299,127015.0,Dollar,AXC7101,651865576,2009651910,-1265234776,936489185,Dollar,122299,122299,1491230339.0,1915089867,primary,online,2022-04-20
1048288437,101547,51159505,122300,119307.0,Dollar,AXC5336,651865576,2009651910,2002777445,175806444,Dollar,122300,122300,,1915089867,secondary,offline,2022-04-20
273762623,101548,22641751,122301,1000.0,Dollar,AXC4634,2009651910,2009651910,-1539508526,-1019063111,Dollar,122301,122301,1491230339.0,1915089867,primary,offline,2022-04-20
252953284,101549,36809562,122302,5000.0,Dollar,AXC3323,651865576,2009651910,-2131140470,936489185,Dollar,122302,122302,1340448554.0,1915089867,secondary,online,2022-04-20
878114097,101550,96095318,122303,6000.0,Dollar,AXC5878,651865576,2009651910,944843674,936489185,Dollar,122303,122303,1491230339.0,1915089867,secondary,online,2022-04-20
1573485613,101551,48052804,122304,7000.0,Dollar,AXC2067,2009651910,2009651910,1093490415,-1220127148,Dollar,122304,122304,,878840179,primary,offline,2022-04-20
2035958802,101552,67455987,122305,8000.0,Dollar,AXC6739,651865576,2009651910,28607078,175806444,Dollar,122305,122305,1340448554.0,878840179,secondary,online,2022-04-20
452960629,101553,97153132,122306,9000.0,Dollar,AXC0826,2009651910,2009651910,-1294612851,700911348,Dollar,122306,122306,,878840179,secondary,online,2022-04-20
303585175,101554,43727031,122307,1000.0,Dollar,AXC3522,2009651910,2009651910,880798388,538690200,Dollar,122307,122307,1340448554.0,878840179,primary,online,2022-04-20
-1233979711,101555,44077198,122308,5000.0,Dollar,AXC5105,651865576,2009651910,1310828636,-1682572948,Dollar,122308,122308,,878840179,primary,offline,2022-04-20
-936742113,101556,84343380,122309,6000.0,Dollar,AXC7612,-811770541,651865576,430531423,-957345522,Dollar,122309,122309,,324263783,primary,offline,2022-04-20
1157548684,101557,76394426,122310,108749.0,Dollar,AXC7662,-1647000595,651865576,476014093,-1779754841,Dollar,122310,122310,,324263783,primary,online,2022-04-20
-1829590324,101558,52779757,122311,1000.0,Dollar,AXC9392,2009651910,651865576,-1479857282,-1220127148,Dollar,122311,122311,,324263783,secondary,offline,2022-04-20
690576120,101559,46635364,122312,5000.0,Dollar,AXC5468,651865576,651865576,1952545896,175806444,Dollar,122312,122312,1340448554.0,324263783,primary,offline,2022-04-20
263198754,101560,34103007,122313,6000.0,Dollar,AXC1735,2009651910,651865576,2069801905,700911348,Dollar,122313,122313,-1298298882.0,324263783,primary,online,2022-04-20
-1604496791,101561,44838778,122314,7000.0,Dollar,AXC9213,2009651910,-811770541,-1625768967,538690200,Dollar,122314,122314,-1298298882.0,1057230190,secondary,offline,2022-04-20
-618264080,101562,85903987,122315,8000.0,Dollar,AXC8948,651865576,-811770541,907004051,-1682572948,Dollar,122315,122315,,1057230190,secondary,online,2022-04-20
-955411989,101563,47624673,122316,9000.0,Dollar,AXC6154,-811770541,-811770541,-558104411,-957345522,Dollar,122316,122316,,1057230190,primary,offline,2022-04-20
-2001069110,101564,88731074,122317,1000.0,Dollar,AXC2368,-1647000595,-811770541,1098550216,-1779754841,Dollar,122317,122317,-1298298882.0,1057230190,primary,offline,2022-04-20
-792796645,101565,83038345,122318,5000.0,Dollar,AXC0233,2009651910,-811770541,1847587030,-1220127148,Dollar,122318,122318,,1057230190,secondary,offline,2022-04-20
158158726,101566,39167643,122319,6000.0,Dollar,AXC1806,651865576,-1647000595,-632783896,175806444,Dollar,122319,122319,-1298298882.0,1799814350,secondary,online,2022-04-20
-897370634,101567,81880678,122320,103211.0,Dollar,AXC2684,2009651910,-1647000595,-1050232011,-1019063111,Dollar,122320,122320,1340448554.0,1799814350,secondary,offline,2022-04-20
808672640,101568,51068424,122321,6000.0,Dollar,AXC0550,651865576,-1647000595,-764955989,936489185,Dollar,122321,122321,1340448554.0,1799814350,secondary,offline,2022-04-20
-1169090834,101569,41020174,122322,7000.0,Dollar,AXC0880,651865576,-1647000595,-986469140,175806444,Dollar,122322,122322,,1799814350,primary,online,2022-04-20
62110795,101570,53264275,122323,8000.0,Dollar,AXC5850,2009651910,-1647000595,743660975,700911348,Dollar,122323,122323,-1782036132.0,1799814350,secondary,online,2022-04-20
990032430,101571,6683850,122324,9000.0,Dollar,AXC9838,2009651910,2009651910,285529935,538690200,Dollar,122324,122324,1491230339.0,-1647980495,primary,online,2022-04-20
1301596176,101572,97239088,122325,1000.0,Dollar,AXC6853,2009651910,2009651910,-1508857705,700911348,Dollar,122325,122325,1340448554.0,-1647980495,primary,offline,2022-04-20
799184236,101573,41829686,122326,5000.0,Dollar,AXC7225,2009651910,2009651910,-1361623917,538690200,Dollar,122326,122326,1340448554.0,-1647980495,primary,offline,2022-04-20
-510321059,101574,23773229,122327,6000.0,Dollar,AXC4504,651865576,2009651910,-695946541,-1682572948,Dollar,122327,122327,,-1647980495,primary,offline,2022-04-20
-825977822,101575,38416095,122328,131258.0,Dollar,AXC5353,-811770541,2009651910,-1898147094,-957345522,Dollar,122328,122328,-1656846950.0,-1647980495,primary,online,2022-04-20
-1582579016,101576,40835260,122329,1000.0,Dollar,AXC2755,-1647000595,651865576,-1476461694,-1779754841,Dollar,122329,122329,,-1691024193,secondary,offline,2022-04-20
935416869,101577,92957228,122330,5000.0,Dollar,AXC8540,2009651910,651865576,-795505173,-1220127148,Dollar,122330,122330,,-1691024193,secondary,offline,2022-04-20
-1165116067,101578,39887577,122331,6000.0,Dollar,AXC3291,651865576,651865576,-1579970065,175806444,Dollar,122331,122331,,-1691024193,primary,online,2022-04-20
-810784871,101579,62877439,122332,7000.0,Dollar,AXC6843,2009651910,651865576,1511954344,-1019063111,Dollar,122332,122332,1340448554.0,-1691024193,primary,offline,2022-04-20
1788295620,101580,99193949,122333,127015.0,Dollar,AXC4685,651865576,651865576,-1857644233,936489185,Dollar,122333,122333,-1656846950.0,-1691024193,secondary,offline,2022-04-20
-851028102,101581,59544262,122334,9000.0,Dollar,AXC8845,651865576,2009651910,-1063770282,175806444,Dollar,122334,122334,,-1687259308,secondary,online,2022-04-20
-1414320072,101582,35856854,122335,1000.0,Dollar,AXC0441,2009651910,2009651910,-1812399749,-1019063111,Dollar,122335,122335,,-1687259308,secondary,offline,2022-04-20
1330330460,101583,53829606,122336,5000.0,Dollar,AXC2008,2009651910,2009651910,530227939,700911348,Dollar,122336,122336,,-1687259308,primary,online,2022-04-20
1115223518,101584,13116729,122337,6000.0,Dollar,AXC8127,2009651910,2009651910,843964401,538690200,Dollar,122337,122337,1491230339.0,-1687259308,secondary,offline,2022-04-20
1046655680,101585,51648127,122338,127015.0,Dollar,AXC4131,651865576,2009651910,-1565924577,-1682572948,Dollar,122338,122338,-1782036132.0,-1687259308,secondary,offline,2022-04-20
-778538427,101586,44999925,122339,119307.0,Dollar,AXC8688,-811770541,2009651910,-1186507029,-957345522,Dollar,122339,122339,-1782036132.0,1030947570,secondary,offline,2022-04-20
-179573755,101587,39622222,122340,1000.0,Dollar,AXC3023,-1647000595,2009651910,281364066,-1779754841,Dollar,122340,122340,,1030947570,secondary,online,2022-04-20
-322446514,101588,54304743,122341,5000.0,Dollar,AXC2806,2009651910,2009651910,112346000,-1220127148,Dollar,122341,122341,,1030947570,primary,offline,2022-04-20
-2147439383,101589,82266182,122342,6000.0,Dollar,AXC5064,651865576,2009651910,508532049,175806444,Dollar,122342,122342,,1030947570,primary,offline,2022-04-20
1312818330,101590,8240619,122343,7000.0,Dollar,AXC3182,2009651910,2009651910,1808223782,-1019063111,Dollar,122343,122343,-1656846950.0,1030947570,secondary,offline,2022-04-20
-1778811452,101591,32911384,122344,8000.0,Dollar,AXC3001,651865576,2009651910,-520708919,936489185,Dollar,122344,122344,1491230339.0,-1599339180,secondary,online,2022-04-20
967480983,101592,53062162,122345,9000.0,Dollar,AXC0769,651865576,2009651910,1197581376,175806444,Dollar,122345,122345,-1298298882.0,-1599339180,secondary,online,2022-04-20
-987161616,101593,94977770,122346,1000.0,Dollar,AXC9793,2009651910,2009651910,-1931702376,-1019063111,Dollar,122346,122346,1340448554.0,-1599339180,primary,online,2022-04-20
338153641,101594,2426755,122347,5000.0,Dollar,AXC2458,651865576,2009651910,-116591679,936489185,Dollar,122347,122347,-1298298882.0,-1599339180,primary,offline,2022-04-20
-1392168993,101595,80123704,122348,6000.0,Dollar,AXC1243,2009651910,2009651910,-358322028,-1220127148,Dollar,122348,122348,-1782036132.0,-1599339180,secondary,online,2022-04-20
-2040256492,101596,72668639,122349,108749.0,Dollar,AXC1876,651865576,2009651910,220540900,175806444,Dollar,122349,122349,,1524437916,secondary,online,2022-04-20
-1600622382,101597,73614121,122350,1000.0,Dollar,AXC1410,2009651910,2009651910,-778855607,700911348,Dollar,122350,122350,1491230339.0,1524437916,primary,offline,2022-04-20
312606430,101598,30721694,122351,5000.0,Dollar,AXC7395,2009651910,2009651910,196052322,538690200,Dollar,122351,122351,-1298298882.0,1524437916,secondary,online,2022-04-20
127092370,101599,8425398,122352,6000.0,Dollar,AXC6429,651865576,2009651910,-404873861,-1682572948,Dollar,122352,122352,1340448554.0,1524437916,secondary,online,2022-04-20
809505875,101600,94963568,122353,7000.0,Dollar,AXC5748,-811770541,2009651910,-1938609551,-957345522,Dollar,122353,122353,,1524437916,primary,offline,2022-04-20
1182255571,101601,71892543,122354,8000.0,Dollar,AXC2355,-1647000595,651865576,-1739885016,-1779754841,Dollar,122354,122354,-1298298882.0,893792256,primary,online,2022-04-20
821678811,101602,56644583,122355,9000.0,Dollar,AXC0756,2009651910,651865576,435142525,-1220127148,Dollar,122355,122355,,893792256,primary,offline,2022-04-20
-1666954583,101603,35159591,122356,1000.0,Dollar,AXC4429,651865576,651865576,-693062865,175806444,Dollar,122356,122356,1491230339.0,893792256,secondary,online,2022-04-20
-1449274398,101604,4014708,122357,5000.0,Dollar,AXC0956,2009651910,651865576,-1944937480,700911348,Dollar,122357,122357,,893792256,secondary,offline,2022-04-20
-603678957,101605,97032972,122358,6000.0,Dollar,AXC2809,2009651910,651865576,2819958,538690200,Dollar,122358,122358,,893792256,primary,offline,2022-04-20
-594891614,101606,64277447,122359,146342.0,Dollar,AXC0944,651865576,-811770541,1953835572,-1682572948,Dollar,122359,122359,,1742103905,primary,offline,2022-04-20
-1732954876,101607,58853693,122360,6000.0,Dollar,AXC2426,-811770541,-811770541,1165852597,-957345522,Dollar,122360,122360,-1656846950.0,1742103905,secondary,offline,2022-04-20
178584783,101608,36465901,122361,7000.0,Dollar,AXC3886,-1647000595,-811770541,-1943618912,-1779754841,Dollar,122361,122361,,1742103905,secondary,offline,2022-04-20
-589514158,101609,71436553,122362,8000.0,Dollar,AXC0126,2009651910,-811770541,-835967810,-1220127148,Dollar,122362,122362,1340448554.0,1742103905,secondary,online,2022-04-20
862387982,101610,1840850,122363,9000.0,Dollar,AXC2568,651865576,-811770541,-236056473,175806444,Dollar,122363,122363,,1742103905,primary,online,2022-04-20
137577772,101611,44379287,122364,1000.0,Dollar,AXC8647,2009651910,-1647000595,1752494306,-1019063111,Dollar,122364,122364,,-20905046,secondary,online,2022-04-20
-482223912,101612,29093443,122365,5000.0,Dollar,AXC3940,651865576,-1647000595,-1134764222,936489185,Dollar,122365,122365,1491230339.0,-20905046,secondary,offline,2022-04-20
-637211007,101613,67403205,122366,6000.0,Dollar,AXC9918,651865576,-1647000595,888667459,175806444,Dollar,122366,122366,,-20905046,secondary,online,2022-04-20
-571782892,101614,9319187,122367,131258.0,Dollar,AXC0721,2009651910,-1647000595,1311939037,-1019063111,Dollar,122367,122367,,-20905046,secondary,online,2022-04-20
-957349341,101615,37479707,122368,1000.0,Dollar,AXC4782,2009651910,-1647000595,-1010500850,700911348,Dollar,122368,122368,-1656846950.0,-20905046,secondary,offline,2022-04-20
-140293126,101616,96124460,122369,5000.0,Dollar,AXC4778,2009651910,2009651910,1939961706,700911348,Dollar,122369,122369,-1656846950.0,1170829763,secondary,online,2022-04-20
-1355274239,101617,33763048,122370,6000.0,Dollar,AXC5731,2009651910,2009651910,166340393,538690200,Dollar,122370,122370,,1170829763,secondary,online,2022-04-20
1353968727,101618,11645967,122371,7000.0,Dollar,AXC6431,651865576,2009651910,-434220306,-1682572948,Dollar,122371,122371,,1170829763,primary,online,2022-04-20
1665282946,101619,61600250,122372,8000.0,Dollar,AXC6093,-811770541,2009651910,-2014517117,-957345522,Dollar,122372,122372,,1170829763,primary,online,2022-04-20
-1016579664,101620,92367933,122373,9000.0,Dollar,AXC2350,-1647000595,2009651910,-1781061242,-1779754841,Dollar,122373,122373,,1170829763,secondary,online,2022-04-20
785713846,101621,79008729,122374,1000.0,Dollar,AXC9027,2009651910,651865576,300673694,-1220127148,Dollar,122374,122374,,2092478401,secondary,offline,2022-04-20
-1034557066,101622,24154680,122375,5000.0,Dollar,AXC2159,651865576,651865576,-1811120959,175806444,Dollar,122375,122375,1491230339.0,2092478401,primary,offline,2022-04-20
-1821580794,101623,36660855,122376,6000.0,Dollar,AXC2356,2009651910,651865576,-1347129111,-1019063111,Dollar,122376,122376,,2092478401,secondary,online,2022-04-20
1811934839,101624,71678541,122377,127015.0,Dollar,AXC5793,651865576,651865576,-400537313,936489185,Dollar,122377,122377,,2092478401,secondary,online,2022-04-20
